318,嘉義市,西區,自強街,博愛路二段,38.6251128029
319,嘉義市,西區,自強街,博愛路二段,38.5366334776
320,嘉義市,西區,民生國中出入口,民生國中出入口,167.177567551
321,嘉義市,西區,停車場出入口,自強街,151.242341499
322,嘉義市,西區,溫州一街,興嘉國小出入口,234.302006772
323,嘉義市,西區,嘉義大學出入口,停車場出入口,79.3244366547
324,嘉義市,西區,民生國中出入口,重慶路,127.140984532
325,嘉義市,西區,迴轉道,迴轉道,180.997265035
326,嘉義市,西區,自立街,博愛路二段,38.7435494024
327,嘉義市,西區,自強街,自立街,219.240949572
328,嘉義市,西區,重慶路,重慶路,36.7981764851
329,嘉義市,西區,博愛路二段,迴轉道,275.721280601
330,嘉義市,西區,無名路,世賢路二段,885.901242468
331,嘉義市,西區,停車場出入口,新民路,68.3167590932
332,嘉義市,西區,自立街,博愛路二段,38.206319478
333,嘉義市,西區,博愛路二段,博愛路二段,36.0730605739
334,嘉義市,西區,自立街,世賢路二段,145.187066213
335,嘉義市,西區,重慶路,徐州五街,110.58515704
336,嘉義市,西區,無名路,仁愛路,102.338153895
337,嘉義市,西區,迴轉道,博愛路二段,355.12340472
338,嘉義市,西區,友忠路,博愛路二段,221.218932315
339,嘉義市,西區,自強街,大信街,456.458932346
340,嘉義市,西區,徐州五街,徐州一街,227.26134867
341,嘉義市,西區,友忠路,博愛路二段,255.025414532
342,嘉義市,西區,世賢路二段,無名路,233.653640585
343,嘉義市,西區,興業西路423巷,南京路,84.6586375608
344,嘉義市,西區,南京路,興業西路385巷,85.0056519201
345,嘉義市,西區,世賢路二段,無名路,327.857184382
346,嘉義市,西區,興業西路385巷,徐州六街,286.325590602
347,嘉義市,西區,徐州六街,徐州四街,196.997361639
348,嘉義市,西區,南京路,建成街,108.600235581
349,嘉義市,西區,徐州四街,新民路,171.271226049
350,嘉義市,西區,徐州一街,興業西路,120.493128696
351,嘉義市,西區,仁愛路,興業西路,289.464402858
352,嘉義市,西區,友忠路,停車場出入口,373.276325329
353,嘉義市,西區,建成街,新建街,427.496747157
354,嘉義市,西區,興業西路423巷,車店街,178.106262526
355,嘉義市,西區,新建街,無名路,97.2661952544
356,嘉義市,西區,無名路,新民路,98.8817757535
357,嘉義市,西區,世賢路二段,學校出入口,141.903095765
358,嘉義市,西區,新民路,仁愛路,539.380857812
359,嘉義市,西區,停車場出入口,急診出入口,76.3819054945
360,嘉義市,西區,上海路,東信街,20.5260318211
361,嘉義市,西區,重慶路,上海路,239.127572965
362,嘉義市,西區,新民路,新民路 728巷,213.92897428
